LTE,510,9,3105,79429655,0,110.367,-7.7835,1000,8,1,1463900800,1731431523,0
LTE,510,9,3105,79418134,0,110.3654,-7.7954,1000,10,1,1463879559,1731431524,0
LTE,510,9,3106,79442444,0,110.3796,-7.7831,1000,7,1,1463900802,1731431523,0
LTE,510,9,3106,79429133,0,110.3855,-7.7831,1000,5,1,1463900801,1731431522,0
LTE,510,9,3107,79412503,0,110.3763,-7.7342,1453,7,1,1463879473,1731822561,0
LTE,510,9,3105,79426572,0,110.3177,-7.7837,2449,3,1,1463900800,1731822557,0
LTE,510,9,3106,79439883,0,110.4079,-7.7747,1000,7,1,1463900802,1730803685,0
LTE,510,9,3106,79472653,0,110.3944,-7.7833,1000,11,1,1463900802,1731431522,0
LTE,510,9,3107,79412492,0,110.3769,-7.7344,1639,11,1,1463900802,1731822561,0
LTE,510,11,54013,138260998,0,112.7449,-7.2461,2141,9,1,1465191993,1751421545,0
LTE,510,9,3107,79430156,0,110.3572,-7.747,1000,17,1,1466356036,1731822563,0
LTE,510,9,3107,79456781,0,110.3626,-7.7494,4667,50,1,1466356036,1731822562,0
LTE,510,11,54413,138828037,0,112.7196,-7.2341,1462,24,1,1467176783,1751362863,0
GSM,510,10,18882,40194,0,117.3718,2.8696,1000,5,1,1467187642,1747189804,0
LTE,510,10,7248,79878667,0,116.8352,-1.2758,1000,7,1,1467363931,1736737626,0
LTE,510,11,54413,138818565,0,112.7314,-7.2491,1000,3,1,1467358838,1751505721,0
LTE,510,10,7249,79921675,0,116.8724,-1.2393,2934,18,1,1467437172,1736737621,0
GSM,510,10,14117,40032,0,108.2346,-6.8381,1000,2,1,1467626837,1721637783,0
LTE,510,9,3107,79430166,0,110.3501,-7.7529,7215,6,1,1467731719,1731822557,0
GSM,510,10,16511,54222,0,113.35,-8.1134,2538,3,1,1467941254,1737772382,0
LTE,510,11,51130,130769413,0,108.5028,-6.7577,2184,36,1,1468213857,1747659181,0
LTE,510,10,2015,38198805,0,107.5296,-6.8705,1000,12,1,1468480254,1745119803,0
GSM,510,10,16066,50826,0,112.1564,-7.5503,3111,11,1,1468591582,1737761701,0
GSM,510,10,16053,42816,0,112.6897,-7.4993,4689,19,1,1469352341,1737766141,0
LTE,510,11,54413,138769668,0,112.7278,-7.2326,1000,12,1,1469461521,1751362863,0
LTE,510,11,41306,105034244,0,106.8886,-6.2129,4213,74,1,1469566697,1725776224,0
LTE,510,10,7249,79921685,0,116.8736,-1.2407,1000,16,1,1469585188,1736737628,0
LTE,510,11,61003,156208134,0,115.1696,-8.7027,826,29,1,1470182730,1748043241,0
LTE,510,11,41306,110120453,0,106.8611,-6.2251,1000,22,1,1470195685,1747402441,0
LTE,510,11,54412,138792454,0,112.7365,-7.2235,1000,5,1,1470282826,1751362862,0
LTE,510,10,7961,82946080,0,117.5835,3.3045,1000,12,1,1470460211,1747189084,0
LTE,510,11,41003,107585030,0,106.8286,-6.1486,1124,25,1,1470870860,1746723901,0
LTE,510,10,7961,82946070,0,117.5873,3.3065,1928,33,1,1470899261,1747189741,0
GSM,510,10,490,42454,0,113.7129,-8.1807,1017,12,1,1471231008,1737779281,0
LTE,510,10,2015,39189023,0,107.5427,-6.8716,4185,20,1,1458929917,1708855381,0
GSM,510,10,16053,42815,0,112.695,-7.4701,5348,22,1,1472455620,1737766141,0
LTE,510,10,7247,79908117,0,116.8225,-1.276,1000,4,1,1472676750,1736737626,0
LTE,510,10,7251,79900959,0,116.8882,-1.242,1752,50,1,1472692074,1736737579,0
GSM,510,10,488,54073,0,114.1736,-8.4502,6023,15,1,1472799409,1737808262,0
LTE,510,11,54013,138829061,0,112.7382,-7.2442,500,38,1,1472875627,1751339761,0
GSM,510,10,16138,51465,0,112.9329,-7.6916,5471,21,1,1473055531,1737767645,0
LTE,510,10,7251,79910667,0,116.8978,-1.2613,500,35,1,1473377984,1736737579,0
LTE,510,10,6212,59581963,0,112.6992,-7.2941,9379,50,1,1473646029,1751505781,0
LTE,510,10,2008,38169355,0,107.4806,-6.8182,4345,11,1,1474866383,1751263321,0
LTE,510,11,54412,138765829,0,112.7624,-7.2391,1000,2,1,1475147729,1751421545,0
LTE,510,11,54412,138269957,0,112.7785,-7.2241,1000,21,1,1475147729,1751362864,0
LTE,510,11,41004,105050117,0,106.8299,-6.1871,5750,50,1,1475536048,1748057221,0
LTE,510,11,41004,105058565,0,106.8378,-6.1688,3713,50,1,1476079635,1748057281,0
